human,bacterial,score
Q8N5M4,A0A0J6C575,0.990671396
Q8N5M4,A0A0J6C5L8,0.993967533
Q8N5M4,A0A0J6C5V4,0.996237874
Q8N5M4,A0A0J6C2K2,0.999587595
Q8N5M4,A0A0J6C2U2,0.999288559
Q8N5M4,A0A0J6C2Z3,0.997525752
Q8N5M4,A0A0J6C321,0.997614741
Q8N5M4,A0A0J6C367,0.999140739
Q8N5M4,A0A0J6C3L2,0.994792402
Q8N5M4,A0A0J6C4B5,0.995249152
Q8N5M4,A0A0J6C4H6,0.99403739
Q8N5M4,A0A0J6C4L3,0.997624099
Q8N5M4,A0A0J6C2X2,0.998491645
Q8N5M4,A0A0J6C3E7,0.99666059
Q8N5M4,A0A0J6C3F6,0.999394536
Q8N5M4,A0A0J6C3V8,0.99059391
Q8N5M4,A0A0J6C3Z1,0.996664107
Q8N5M4,A0A0J6C406,0.998389363
Q8N5M4,A0A0J6C4W9,0.993573725
Q8N5M4,A0A0J6C5M6,0.995189786
Q8N5M4,A0A0J6C2K7,0.994342804
Q8N5M4,A0A0J6C3D7,0.993005455
Q8N5M4,A0A0J6C4L1,0.993338466
Q8N5M4,A0A0J6C529,0.999997973
Q8N5M4,A0A0J6C5X3,0.991730511
Q8N5M4,A0A0J6C329,0.997639775
Q8N5M4,A0A0J6C3B7,0.996679068
Q8N5M4,A0A0J6C3C7,0.999810874
Q8N5M4,A0A0J6C3U2,0.996761918
Q8N5M4,A0A0J6C4B0,0.997415781
Q8N5M4,A0A0J6C4I9,0.998805285
Q8N5M4,A0A0J6C4T3,0.999960661
Q8N5M4,A0A0J6C5Z2,0.999166369
Q8N5M4,A0A0J6C5Z7,0.999198139
Q8N5M4,A0A0J6C357,0.990927696
Q8N5M4,A0A0J6C3R5,0.999293447
Q8N5M4,A0A0J6C4A3,0.995196283
Q8N5M4,A0A0J6C4B2,0.999048173
Q8N5M4,A0A0J6C4F0,0.999067247
Q8N5M4,A0A0J6C5B8,0.996187389
Q8N5M4,A0A0J6C5C6,0.990832388
Q8N5M4,A0A0J6C503,0.99942553
Q8N5M4,A0A0J6C639,0.997605562
Q8N5M4,A0A0J6C344,0.99513799
Q8N5M4,A0A0J6C362,0.996192694
Q8N5M4,A0A0J6C3Q3,0.998070896
Q8N5M4,A0A0J6C491,0.990857184
Q8N5M4,A0A0J6C3A3,0.996724427
Q8N5M4,A0A0J6C3K8,0.992786467
Q8N5M4,A0A0J6C4M0,0.999694705
Q8N5M4,A0A0J6C5A2,0.995639801
Q8N5M4,A0A0J6C591,0.997585416
Q8N5M4,A0A0J6C625,0.993192017
Q8N5M4,A0A0J6C3N2,0.999801457
Q8N5M4,A0A0J6C3P8,0.999281943
Q8N5M4,A0A0J6C4E0,0.993520081
Q8N5M4,A0A0J6C388,0.995946586
Q8N5M4,A0A0J6C4Q3,0.994961619
Q8N5M4,A0A0J6C5W4,0.996602416
Q8N5M4,A0A0J6C3E2,0.997502506
Q8N5M4,A0A0J6C3Y5,0.996719658
Q8N5M4,A0A0J6C4C3,0.999959588
Q8N5M4,A0A0J6C4E4,0.99513042
Q8N5M4,A0A0J6C4Z2,0.992765903
Q8N5M4,A0A0J6C545,0.999411225
Q8N5M4,A0A0J6C5N1,0.998795867
Q8N5M4,A0A0J6C5P5,0.99350208
Q8N5M4,A0A0J6C5Z9,0.992549777
Q8N5M4,A0A0J6C607,0.997361839
Q8N5M4,A0A0J6C2J6,0.997530758
Q8N5M4,A0A0J6C2L2,0.99541533
Q8N5M4,A0A0J6C351,0.999652982
Q8N5M4,A0A0J6C3R9,0.992631793
Q8N5M4,A0A0J6C5A7,0.996111929
Q8N5M4,A0A0J6C2N7,0.99846822
Q8N5M4,A0A0J6C419,0.99200213
Q8N5M4,A0A0J6C4V4,0.998052478
Q8N5M4,A0A0J6C4U9,0.997958541
Q8N5M4,A0A0J6C566,0.993249893
Q8N5M4,A0A0J6C5Y5,0.999813735
Q8N5M4,A0A0J6C4M6,0.998056829
Q8N5M4,A0A0J6C3J3,0.994501114
Q8N5M4,A0A0J6C3M7,0.992593825
Q8N5M4,A0A0J6C5T3,0.997071266
Q8N5M4,A0A0J6C5U4,0.998981059
Q8N5M4,A0A0J6C2L8,0.998055458
Q8N5M4,A0A0J6C5B2,0.994997859
Q8N5M4,A0A0J6C2W8,0.999061882
Q8N5M4,A0A0J6C581,0.999130785
Q8N5M4,A0A0J6C3G6,0.995684028
Q8N5M4,A0A0H3YE42,0.994627774
Q8N5M4,A0A0J6C2N3,0.993896425
Q8N5M4,A0A0J6C4C9,0.992278099
Q8N5M4,A0A0J6C3L7,0.991547287
Q8N5M4,A0A0J6C408,0.991185486
Q8N5M4,A0A0J6C4S4,0.997475088
Q8N5M4,A0A0J6C4R9,0.996143281
Q8N5M4,A0A0J6C4K6,0.998814344
Q8N5M4,A0A0J6C3I3,0.997963428
B1B1G4,A0A0J6C5V9,0.99831897
Q96NB1,A0A0J6C3N6,0.999210596
Q96NB1,A0A0J6C2H7,0.992740214
Q96NB1,A0A0J6C3Q8,0.995245039
Q96NB1,A0A0J6C3Y0,0.99647069
Q96NB1,A0A0J6C3X6,0.992611349
Q96NB1,A0A0J6C3I8,0.998610616
Q96NB1,A0A0J6C4G9,0.995492578
Q96NB1,A0A0J6C4J5,0.999323368
Q96NB1,A0A0J6C529,0.998587251
Q96NB1,A0A0J6C5Q1,0.999046385
Q96NB1,A0A0J6C4K2,0.990130782
Q96NB1,A0A0J6C561,0.990318656
Q96NB1,A0A0J6C486,0.999580085
Q96NB1,A0A0J6C4S9,0.990184426
Q96NB1,A0A0J6C2P9,0.994060695
Q96NB1,A0A0J6C3V3,0.999136388
Q96NB1,A0A0J6C4W5,0.996227503
Q96NB1,A0A0J6C424,0.998211503
Q96NB1,A0A0J6C4C3,0.994034111
Q96NB1,A0A0J6C4L1,0.999805629
Q96NB1,A0A0J6C5P1,0.996827185
Q96NB1,A0A0J6C344,0.996020019
Q96NB1,A0A0J6C5U9,0.99998486
Q96NB1,A0A0J6C2K2,0.997261882
Q96NB1,A0A0J6C367,0.992406428
Q96NB1,A0A0J6C3F6,0.997923613
Q96NB1,A0A0J6C3G1,0.992406785
Q96NB1,A0A0J6C4D3,0.990858614
Q96NB1,A0A0J6C4Z2,0.992294312
Q96NB1,A0A0J6C362,0.993085623
Q96NB1,A0A0J6C5G1,0.994510055
Q96NB1,A0A0J6C5T9,0.995669603
Q96NB1,A0A0J6C5X3,0.999817193
Q96NB1,A0A0J6C306,0.990319908
Q96NB1,A0A0J6C5R5,0.991472065
Q96NB1,A0A0J6C4E7,0.999914169
Q96NB1,A0A0J6C550,0.994106531
Q96NB1,A0A0J6C4P2,0.999430239
Q96NB1,A0A0J6C408,0.996343553
Q96NB1,A0A0J6C2U2,0.992258728
Q96NB1,A0A0J6C4N8,0.991366565
Q96NB1,A0A0J6C575,0.998603165
Q96NB1,A0A0J6C377,0.994553208
Q96NB1,A0A0J6C540,0.999685407
Q96NB1,A0A0J6C338,0.996651113
Q96NB1,A0A0J6C518,0.99817431
Q96NB1,A0A0J6C302,0.990944862
Q96NB1,A0A0J6C4M0,0.993396759
Q96NB1,A0A0J6C406,0.999412775
Q96NB1,A0A0J6C643,0.996861815
Q96NB1,A0A0J6C5T3,0.990487158
Q96NB1,A0A0J6C4C9,0.993856132
Q96NB1,A0A0J6C491,0.999310613
Q96NB1,A0A0J6C4I4,0.997102916
Q96NB1,A0A0J6C5R9,0.995103836
Q96NB1,A0A0J6C5Z2,0.999347746
Q96NB1,A0A0J6C523,0.997869253
Q96NB1,A0A0J6C5V9,0.994022429
Q96NB1,A0A0J6C3J3,0.999896765
Q96NB1,A0A0J6C3F1,0.997882903
Q96NB1,A0A0J6C3L7,0.998352528
Q96NB1,A0A0J6C4T8,0.994167089
Q96NB1,A0A0J6C581,0.991599679
Q96NB1,A0A0J6C332,0.990696788
Q96NB1,A0A0J6C5W4,0.998000443
Q96NB1,A0A0J6C317,0.998771846
Q96NB1,A0A0J6C2N7,0.991939127
Q96NB1,A0A0J6C382,0.997190058
Q96NB1,A0A0J6C5B2,0.994026065
Q96NB1,A0A0J6C5S4,0.998863459
Q96NB1,A0A0J6C413,0.994067073
Q96NB1,A0A0J6C4B0,0.994466722
Q96NB1,A0A0J6C335,0.998818219
Q96NB1,A0A0J6C4I7,0.999746263
Q96NB1,A0A0J6C5F0,0.99996388
Q96NB1,A0A0J6C5G7,0.996420264
Q96NB1,A0A0J6C620,0.995671749
Q96NB1,A0A0J6C603,0.995708227
Q96NB1,A0A0J6C2X9,0.998955011
Q96NB1,A0A0J6C327,0.995657682
Q96NB1,A0A0J6C400,0.999830365
Q96NB1,A0A0J6C313,0.993762195
Q96NB1,A0A0J6C4C6,0.999509454
Q96NB1,A0A0J6C3Z1,0.990333617
Q96NB1,A0A0J6C5E6,0.990939021
Q96NB1,A0A0J6C2I3,0.996875167
Q96NB1,A0A0J6C3H8,0.994256675
Q96NB1,A0A0J6C3M7,0.990049958
Q96NB1,A0A0J6C639,0.990211427
Q96NB1,A0A0J6C4I9,0.999948025
Q96NB1,A0A0J6C351,0.991651714
Q96NB1,A0A0J6C5M6,0.991302967
Q96NB1,A0A0J6C397,0.998732269
Q96NB1,A0A0J6C4H8,0.99979943
Q96NB1,A0A0J6C3D2,0.993934214
Q96NB1,A0A0J6C5P5,0.999995708
Q96NB1,A0A0J6C3P8,0.996773303
Q96NB1,A0A0J6C4L3,0.993954122
Q96NB1,A0A0J6C512,0.992143989
Q96NB1,A0A0J6C5U4,0.999931574
Q96NB1,A0A0J6C555,0.994144499
Q96NB1,A0A0J6C5W9,0.998762369
Q96NB1,A0A0J6C2M2,0.993485749
Q96NB1,A0A0J6C4A5,0.998068035
Q96NB1,A0A0J6C5Y8,0.995364666
Q96NB1,A0A0J6C607,0.997948229
Q96NB1,A0A0J6C4V9,0.994792521
Q96NB1,A0A0J6C3H2,0.998720586
Q96NB1,A0A0J6C5V4,0.992308617
Q96NB1,A0A0J6C3S5,0.991838753
Q96NB1,A0A0J6C3Z6,0.998655677
Q96NB1,A0A0J6C3D7,0.997228324
Q96NB1,A0A0J6C3K8,0.991292775
Q96NB1,A0A0J6C309,0.997971117
Q96NB1,A0A0J6C3R5,0.993041873
Q96NB1,A0A0J6C2I9,0.996840715
Q96NB1,A0A0J6C2W8,0.996952534
Q96NB1,A0A0J6C2Z0,0.999726713
Q96NB1,A0A0J6C4R4,0.995576859
Q96NB1,A0A0J6C503,0.990751982
Q96NB1,A0A0J6C2K7,0.994507372
Q96NB1,A0A0J6C388,0.996639132
Q96NB1,A0A0J6C3Q3,0.998112202
Q96NB1,A0A0J6C566,0.9954561
Q96NB1,A0A0J6C5Y5,0.999011159
Q96NB1,A0A0J6C449,0.991416037
Q96NB1,A0A0J6C4U9,0.995771587
Q96NB1,A0A0J6C5E2,0.992222011
Q96NB1,A0A0J6C2X6,0.995214343
Q96NB1,A0A0J6C3B2,0.996597946
Q96NB1,A0A0J6C437,0.998820603
Q96NB1,A0A0J6C4B5,0.999543846
Q96NB1,A0A0J6C615,0.995826185
Q96NB1,A0A0J6C4M6,0.999733269
Q96NB1,A0A0J6C2V6,0.991601169
Q96NB1,A0A0J6C4K6,0.997556329
Q96NB1,A0A0J6C4E4,0.999936461
Q96NB1,A0A0J6C4G6,0.991711378
Q96NB1,A0A0J6C3A7,0.995678961
Q96NB1,A0A0J6C5N1,0.991499007
Q96NB1,A0A0J6C3N2,0.999024749
Q96NB1,A0A0J6C4N1,0.995023966
Q96NB1,A0A0J6C3E2,0.999998927
Q96NB1,A0A0J6C4Y3,0.991506994
Q96NB1,A0A0J6C5D0,0.995989144
Q96NB1,A0A0J6C5Q9,0.999854445
Q96NB1,A0A0J6C632,0.990610182
Q96NB1,A0A0J6C4Q3,0.996284068
Q96NB1,A0A0J6C3J7,0.995397627
Q96NB1,A0A0J6C4U4,0.996842861
Q96NB1,A0A0J6C4Y8,0.998492479
Q96NB1,A0A0J6C4T3,0.990567863
Q96NB1,A0A0J6C429,0.99278599
Q96NB1,A0A0J6C321,0.994824648
Q96NB1,A0A0J6C2Y7,0.991576016
Q96NB1,A0A0J6C2J6,0.991205394
Q96NB1,A0A0J6C3B7,0.99022913
Q96NB1,A0A0J6C4J2,0.999529243
Q96NB1,A0A0J6C591,0.998427629
Q96NB1,A0A0J6C4B2,0.993044198
Q96NB1,A0A0J6C4D7,0.993242323
Q96NB1,A0A0J6C5A7,0.990029514
Q96NB1,A0A0J6C4P7,0.99392736
Q96NB1,A0A0J6C329,0.998933017
Q96NB1,A0A0J6C4S4,0.996766448
Q96NB1,A0A0J6C4Z9,0.990585148
Q96NB1,A0A0J6C443,0.995002925
Q96NB1,A0A0J6C2Z3,0.993831992
Q96NB1,A0A0J6C4H2,0.991949081
Q96NB1,A0A0J6C3C7,0.99483335
Q96NB1,A0A0J6C3V8,0.994478941
Q96NB1,A0A0J6C3Y5,0.997891009
Q96NB1,A0A0J6C2V4,0.992695093
Q96NB1,A0A0J6C4G3,0.996703565
Q96NB1,A0A0J6C3G6,0.991600871
Q96NB1,A0A0J6C4R9,0.999996185
Q96NB1,A0A0J6C2Q5,0.997304082
Q96NB1,A0A0J6C5Z7,0.992851913
Q96NB1,A0A0J6C545,0.999977708
Q96NB1,A0A0J6C3L2,0.993957758
Q96NB1,A0A0J6C5Z9,0.9904055
Q96NB1,A0A0J6C3X0,0.991694629
Q96NB1,A0A0J6C4H6,0.996896029
Q96NB1,A0A0J6C5D6,0.998806119
Q96NB1,A0A0J6C3P0,0.997481525
Q96NB1,A0A0J6C586,0.992091417
Q96NB1,A0A0J6C2R0,0.996723592
Q96NB1,A0A0J6C3T6,0.998629689
Q96NB1,A0A0J6C494,0.995839357
Q96NB1,A0A0J6C357,0.997793078
Q96NB1,A0A0J6C535,0.997426093
Q96NB1,A0A0J6C3C2,0.993740857
Q96NB1,A0A0J6C3P4,0.998213768
Q96NB1,A0A0J6C2L2,0.991779268
Q96NB1,A0A0J6C5N6,0.997399092
Q96NB1,A0A0J6C2L8,0.998021483
Q96NB1,A0A0J6C5L8,0.999999762
Q96NB1,A0A0J6C2P4,0.996592939
Q96NB1,A0A0J6C3W3,0.998894513
Q96NB1,A0A0J6C484,0.991001904
Q96NB1,A0A0H3YE42,0.993979931
Q96NB1,A0A0J6C4X9,0.991044402
Q96NB1,A0A0J6C4Q9,0.999323606
Q96NB1,A0A0J6C4A3,0.992150903
Q96NB1,A0A0J6C4X3,0.997728884
Q96NB1,A0A0J6C3K3,0.994314849
Q96NB1,A0A0J6C4B9,0.995782256
Q96NB1,A0A0J6C2M8,0.999639392
Q96NB1,A0A0J6C4J8,0.992768764
Q96NB1,A0A0J6C392,0.990908563
Q96NB1,A0A0J6C3T1,0.991108179
Q96NB1,A0A0J6C5M2,0.999591291
Q96NB1,A0A0J6C2H2,0.992877662
Q96NB1,A0A0J6C3E7,0.990121782
Q96NB1,A0A0J6C4F8,0.999581158
Q96NB1,A0A0J6C3I3,0.990844309
Q96NB1,A0A0J6C625,0.995425999
Q96NB1,A0A0J6C4I1,0.993919253
Q96NB1,A0A0J6C2W5,0.995418191
Q96NB1,A0A0J6C2Z7,0.993242085
Q96NB1,A0A0J6C324,0.992530763
Q96NB1,A0A0J6C2N3,0.999998689
Q96NB1,A0A0J6C5X7,0.995978475
Q96NB1,A0A0J6C4E0,0.999854207
Q96NB1,A0A0J6C5Y2,0.998579502
Q96NB1,A0A0J6C2Y3,0.995357335
Q96NB1,A0A0J6C3A3,0.99118644
Q96NB1,A0A0J6C3R9,0.999862552
Q96NB1,A0A0J6C596,0.993034005
Q96NB1,A0A0J6C4F5,0.994294226
Q96NB1,A0A0J6C5A2,0.998675048
Q96NB1,A0A0J6C372,0.996255517
Q96NB1,A0A0J6C610,0.998144984
Q96NB1,A0A0J6C5F7,0.991246998
Q96NB1,A0A0J6C5Z4,0.999048769
Q96NB1,A0A0J6C5Q5,0.99976939
Q96NB1,A0A0J6C507,0.999773324
Q96NB1,A0A0J6C4F0,0.992471218
Q6ICH2,A0A0J6C392,0.997550189
Q6ICH2,A0A0J6C3N6,0.999726832
Q6ICH2,A0A0J6C494,0.995701253
Q6ICH2,A0A0J6C5S7,0.99406451
Q6ICH2,A0A0J6C2H7,0.998811483
Q6ICH2,A0A0J6C3Q8,0.998951554
Q6ICH2,A0A0J6C4I1,0.993377507
Q6ICH2,A0A0J6C4Y8,0.994883478
Q6ICH2,A0A0J6C5G7,0.995709538
Q6ICH2,A0A0J6C610,0.990267575
Q6ICH2,A0A0J6C3W3,0.992065609
Q6ICH2,A0A0J6C4G9,0.996251881
Q6ICH2,A0A0J6C4X3,0.997714162
Q6ICH2,A0A0J6C523,0.995181501
Q6ICH2,A0A0J6C5X7,0.996836782
Q6ICH2,A0A0J6C2X6,0.998459339
Q6ICH2,A0A0J6C3H8,0.995363235
Q6ICH2,A0A0J6C3Y0,0.99921453
Q6ICH2,A0A0J6C3X6,0.997968853
Q6ICH2,A0A0J6C5E2,0.996162653
Q6ICH2,A0A0J6C620,0.991076469
Q6ICH2,A0A0J6C335,0.994987369
Q6ICH2,A0A0J6C3I8,0.999724567
Q6ICH2,A0A0J6C5Q5,0.992709637
Q6ICH2,A0A0J6C5Q9,0.995489776
Q6ICH2,A0A0J6C4B9,0.993892908
Q6ICH2,A0A0J6C4J5,0.999913216
Q6ICH2,A0A0J6C2P4,0.991541207
Q6ICH2,A0A0J6C5V9,0.992351949
Q6ICH2,A0A0J6C4A5,0.995559573
Q6ICH2,A0A0J6C4D7,0.99707067
Q6ICH2,A0A0J6C2K2,0.991253555
Q6ICH2,A0A0J6C2M2,0.99502337
Q6ICH2,A0A0J6C2I3,0.994176865
Q6ICH2,A0A0J6C2M8,0.99786973
Q6ICH2,A0A0J6C529,0.99988842
Q6ICH2,A0A0J6C3C7,0.995578945
Q6ICH2,A0A0J6C4T3,0.998475611
Q6ICH2,A0A0J6C5Q1,0.999845266
Q6ICH2,A0A0J6C309,0.993624806
Q6ICH2,A0A0J6C4K2,0.997849107
Q6ICH2,A0A0J6C561,0.999699831
Q6ICH2,A0A0J6C2V4,0.997198939
Q6ICH2,A0A0J6C3G1,0.990439892
Q6ICH2,A0A0J6C3S5,0.994386435
Q6ICH2,A0A0J6C406,0.990392804
Q6ICH2,A0A0J6C486,0.999961734
Q6ICH2,A0A0J6C4B0,0.995099723
Q6ICH2,A0A0J6C4M0,0.991775751
Q6ICH2,A0A0J6C4S9,0.998210192
Q6ICH2,A0A0J6C2P9,0.999187768
Q6ICH2,A0A0J6C3F6,0.991808355
Q6ICH2,A0A0J6C3V3,0.999902725
Q6ICH2,A0A0J6C4W5,0.999732554
Q6ICH2,A0A0J6C2U2,0.991108179
Q6ICH2,A0A0J6C3N2,0.993473709
Q6ICH2,A0A0J6C329,0.992620826
Q6ICH2,A0A0J6C4Q9,0.997692704
Q6ICH2,A0A0J6C413,0.997869134
Q6ICH2,A0A0J6C424,0.999913096
Q6ICH2,A0A0J6C4C3,0.998950064
Q6ICH2,A0A0J6C4Z9,0.994977653
Q6ICH2,A0A0J6C512,0.995388389
Q6ICH2,A0A0J6C571,0.998173952
Q6ICH2,A0A0J6C351,0.991717815
Q6ICH2,A0A0J6C4L1,0.99998796
Q6ICH2,A0A0J6C4J8,0.997684836
Q6ICH2,A0A0J6C5V4,0.994596601
Q6ICH2,A0A0J6C4F8,0.993628025
Q6ICH2,A0A0J6C5D0,0.992625654
Q6ICH2,A0A0J6C5Y5,0.995828688
Q6ICH2,A0A0J6C367,0.994310975
Q6ICH2,A0A0J6C5P1,0.999648929
Q6ICH2,A0A0J6C344,0.999432981
Q6ICH2,A0A0J6C3K3,0.993915379
Q6ICH2,A0A0J6C5R9,0.996636152
Q6ICH2,A0A0J6C5U9,0.999997735
Q6ICH2,A0A0J6C449,0.998124897
Q6ICH2,A0A0J6C3P8,0.992674172
Q6ICH2,A0A0J6C4D3,0.99809593
Q6ICH2,A0A0J6C4Z2,0.999204695
Q6ICH2,A0A0J6C362,0.9985618
Q6ICH2,A0A0J6C484,0.998524129
Q6ICH2,A0A0J6C5G1,0.998544335
Q6ICH2,A0A0J6C5T9,0.999719918
Q6ICH2,A0A0J6C5X3,0.999991417
Q6ICH2,A0A0J6C357,0.994805276
Q6ICH2,A0A0J6C3V8,0.990113139
Q6ICH2,A0A0J6C429,0.992794693
Q6ICH2,A0A0J6C491,0.991061628
Q6ICH2,A0A0J6C4I4,0.991908848
Q6ICH2,A0A0J6C555,0.995339036
Q6ICH2,A0A0J6C306,0.997599065
Q6ICH2,A0A0J6C5R5,0.999597251
Q6ICH2,A0A0J6C4E7,0.999994874
Q6ICH2,A0A0J6C2Y7,0.994441211
Q6ICH2,A0A0J6C3J3,0.990978718
Q6ICH2,A0A0J6C4E0,0.997710228
Q6ICH2,A0A0J6C550,0.998247623
Q6ICH2,A0A0J6C5N1,0.991427422
Q6ICH2,A0A0J6C4P2,0.999906421
Q6ICH2,A0A0J6C643,0.994490385
Q6ICH2,A0A0J6C3U7,0.999094844
Q6ICH2,A0A0J6C408,0.99971801
Q6ICH2,A0A0J6C4P7,0.993564665
Q6ICH2,A0A0J6C5A7,0.998822749
Q6ICH2,A0A0J6C4N8,0.998455524
Q6ICH2,A0A0J6C5W9,0.991779983
Q6ICH2,A0A0J6C2V6,0.998018026
Q6ICH2,A0A0J6C4Q3,0.992625654
Q6ICH2,A0A0J6C4R4,0.99769944
Q6ICH2,A0A0J6C575,0.99996829
Q6ICH2,A0A0J6C4E4,0.999616742
Q6ICH2,A0A0J6C3Y5,0.995203018
Q6ICH2,A0A0J6C596,0.998115778
Q6ICH2,A0A0J6C377,0.998913765
Q6ICH2,A0A0J6C3L2,0.99927026
Q6ICH2,A0A0J6C503,0.990988433
Q6ICH2,A0A0J6C625,0.996260703
Q6ICH2,A0A0J6C4G3,0.99163729
Q6ICH2,A0A0J6C540,0.99998796
Q6ICH2,A0A0J6C5Z7,0.995625377
Q6ICH2,A0A0J6C2H2,0.991548479
Q6ICH2,A0A0J6C313,0.997680128
Q6ICH2,A0A0J6C338,0.999402761
Q6ICH2,A0A0J6C382,0.991995931
Q6ICH2,A0A0J6C397,0.994478106
Q6ICH2,A0A0J6C518,0.999679446
Q6ICH2,A0A0J6C3P4,0.996967256
Q6ICH2,A0A0J6C302,0.999009132
Q6ICH2,A0A0J6C3H2,0.991935849
Q6ICH2,A0A0J6C5M6,0.992061615
Q6ICH2,A0A0J6C5T3,0.998939455
Q6ICH2,A0A0J6C4C9,0.998860002
Q6ICH2,A0A0J6C5E6,0.996779144
Q6ICH2,A0A0J6C5Z4,0.99222517
Q6ICH2,A0A0J6C5N6,0.997422338
Q6ICH2,A0A0J6C332,0.99357903
Q6ICH2,A0A0J6C5Z2,0.999958277
Q6ICH2,A0A0J6C2X2,0.995652914
Q6ICH2,A0A0J6C2W5,0.997913539
Q6ICH2,A0A0J6C2X9,0.991945207
Q6ICH2,A0A0J6C3F1,0.999798119
Q6ICH2,A0A0J6C3L7,0.999848485
Q6ICH2,A0A0J6C3Z1,0.992813408
Q6ICH2,A0A0J6C4T8,0.999729812
Q6ICH2,A0A0J6C581,0.999777019
Q6ICH2,A0A0J6C498,0.996739089
Q6ICH2,A0A0J6C5A2,0.998389125
Q6ICH2,A0A0J6C5W4,0.999683022
Q6ICH2,A0A0J6C317,0.999895096
Q6ICH2,A0A0J6C4V4,0.992539227
Q6ICH2,A0A0J6C5M2,0.995892644
Q6ICH2,A0A0J6C2N7,0.99822551
Q6ICH2,A0A0J6C5B2,0.999644756
Q6ICH2,A0A0J6C5S4,0.999909878
Q6ICH2,A0A0J6C607,0.99290508
Q6ICH2,A0A0J6C4I7,0.999954581
Q6ICH2,A0A0J6C566,0.994738281
Q6ICH2,A0A0J6C5F0,0.999997854
Q6ICH2,A0A0J6C3D2,0.997657061
Q6ICH2,A0A0J6C3P0,0.99036926
Q6ICH2,A0A0J6C5B8,0.994324744
Q6ICH2,A0A0J6C2U6,0.993239045
Q6ICH2,A0A0J6C3R5,0.99049592
Q6ICH2,A0A0J6C4K6,0.9959234
Q6ICH2,A0A0J6C603,0.999717534
Q6ICH2,A0A0J6C327,0.99943918
Q6ICH2,A0A0J6C3D7,0.990940094
Q6ICH2,A0A0J6C400,0.999993086
Q6ICH2,A0A0H3YE42,0.998097956
Q6ICH2,A0A0J6C4C6,0.999938607
Q6ICH2,A0A0J6C2U9,0.991661191
Q6ICH2,A0A0J6C321,0.991295457
Q6ICH2,A0A0J6C5H2,0.993557155
Q6ICH2,A0A0J6C3M7,0.997928262
Q6ICH2,A0A0J6C2I9,0.992058337
Q6ICH2,A0A0J6C639,0.997800767
Q6ICH2,A0A0J6C2Q5,0.991936684
Q6ICH2,A0A0J6C3B2,0.99131155
Q6ICH2,A0A0J6C4I9,0.999995112
Q6ICH2,A0A0J6C372,0.996371746
Q6ICH2,A0A0J6C3A3,0.997595966
Q6ICH2,A0A0J6C4A3,0.994903922
Q6ICH2,A0A0J6C2W0,0.992204726
Q6ICH2,A0A0J6C2Z0,0.990505159
Q6ICH2,A0A0J6C4F5,0.996280253
Q6ICH2,A0A0J6C4H8,0.99996841
Q6ICH2,A0A0J6C2Z7,0.997884452
Q6ICH2,A0A0J6C4S4,0.993842602
Q6ICH2,A0A0J6C4J2,0.998320401
Q6ICH2,A0A0J6C5P5,0.999999642
Q6ICH2,A0A0J6C324,0.994894624
Q6ICH2,A0A0J6C4L3,0.999706447
Q6ICH2,A0A0J6C5L8,0.99591136
Q6ICH2,A0A0J6C2R0,0.992837965
Q6ICH2,A0A0J6C507,0.995580614
Q6ICH2,A0A0J6C5U4,0.999996901
Q6ICH2,A0A0J6C3T6,0.99607408
Q6ICH2,A0A0J6C5Y8,0.999101281
Q6ICH2,A0A0J6C4V9,0.999063432
Q6ICH2,A0A0J6C2K7,0.995995045
Q6ICH2,A0A0J6C419,0.99040693
Q6ICH2,A0A0J6C5D6,0.994932592
Q6ICH2,A0A0J6C545,0.994330764
Q6ICH2,A0A0J6C2Y3,0.995084584
Q6ICH2,A0A0J6C388,0.993707001
Q6ICH2,A0A0J6C3Z6,0.999814928
Q6ICH2,A0A0J6C443,0.996286154
Q6ICH2,A0A0J6C3J7,0.992849231
Q6ICH2,A0A0J6C3K8,0.997910321
Q6ICH2,A0A0J6C3Q3,0.997627914
Q6ICH2,A0A0J6C3A7,0.997406542
Q6ICH2,A0A0J6C2W8,0.9996351
Q6ICH2,A0A0J6C3T1,0.990205348
Q6ICH2,A0A0J6C5Y2,0.993781865
Q6ICH2,A0A0J6C2Z3,0.997683644
Q6ICH2,A0A0J6C4G6,0.997056723
Q6ICH2,A0A0J6C4W9,0.996080339
Q6ICH2,A0A0J6C4B5,0.994389236
Q6ICH2,A0A0J6C2L8,0.992466509
Q6ICH2,A0A0J6C4U9,0.999493718
Q6ICH2,A0A0J6C2N3,0.996444762
Q6ICH2,A0A0J6C3X0,0.992800951
Q6ICH2,A0A0J6C3G6,0.994847894
Q6ICH2,A0A0J6C437,0.999826014
Q6ICH2,A0A0J6C632,0.991929531
Q6ICH2,A0A0J6C615,0.999339402
Q6ICH2,A0A0J6C4M6,0.999972463
Q6ICH2,A0A0J6C4U4,0.997853816
Q6ICH2,A0A0J6C2L2,0.997776926
Q6ICH2,A0A0J6C3U2,0.997269809
Q6ICH2,A0A0J6C4N1,0.998955607
Q6ICH2,A0A0J6C3E2,0.999998808
Q6ICH2,A0A0J6C4Y3,0.998635471
Q6ICH2,A0A0J6C3I3,0.998152673
Q6ICH2,A0A0J6C2J6,0.995974123
Q6ICH2,A0A0J6C300,0.996258974
Q6ICH2,A0A0J6C4X9,0.99663651
Q6ICH2,A0A0J6C586,0.997973144
